election_date,election_name,county_name,contest_name,contest_type,choice_name,precinct_code,precinct_votes,precinct_ballots_cast,voter_turnout,voter_registration,is_zero_registration_precinct,is_zero_ballots_precinct,turnout_rate_precinct,turnout_rate_pct_precinct,contest_total_votes,choice_share,choice_rank,polarization_fragmentation,contest_participation_rate,rolloff_count,rolloff_rate,winner_votes,runnerup_votes,margin_votes,margin_pct,winner_share,runnerup_share,winner_choice_name,runnerup_choice_name
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,JENNIFER LYMAN,25PG19,14,43,43,420,False,False,0.10238095238095238,0.10194174757281553,43,0.32558139534883723,1.0,0.7766360194699837,1.0,0.0,0.0,14.0,9.0,5.0,0.11627906976744186,0.32558139534883723,0.20930232558139536,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,WENDY COPE,25PG19,9,43,43,420,False,False,0.10238095238095238,0.10194174757281553,43,0.20930232558139536,2.0,0.7766360194699837,1.0,0.0,0.0,14.0,9.0,5.0,0.11627906976744186,0.32558139534883723,0.20930232558139536,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,ERIKA THOMAS,25PG19,8,43,43,420,False,False,0.10238095238095238,0.10194174757281553,43,0.18604651162790697,3.0,0.7766360194699837,1.0,0.0,0.0,14.0,9.0,5.0,0.11627906976744186,0.32558139534883723,0.20930232558139536,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,ALICIA ALBA,25PG19,6,43,43,420,False,False,0.10238095238095238,0.10194174757281553,43,0.13953488372093023,4.0,0.7766360194699837,1.0,0.0,0.0,14.0,9.0,5.0,0.11627906976744186,0.32558139534883723,0.20930232558139536,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,JOHN T. GADD,25PG19,6,43,43,420,False,False,0.10238095238095238,0.10194174757281553,43,0.13953488372093023,4.0,0.7766360194699837,1.0,0.0,0.0,14.0,9.0,5.0,0.11627906976744186,0.32558139534883723,0.20930232558139536,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,WENDY COPE,25PG20,33,92,92,762,False,False,0.12073490813648294,0.14563106796116504,91,0.3626373626373626,1.0,0.7511170148532786,0.9891304347826086,1.0,0.010869565217391304,33.0,24.0,9.0,0.0989010989010989,0.3626373626373626,0.26373626373626374,WENDY COPE,JENNIFER LYMAN
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,JENNIFER LYMAN,25PG20,24,92,92,762,False,False,0.12073490813648294,0.14563106796116504,91,0.26373626373626374,2.0,0.7511170148532786,0.9891304347826086,1.0,0.010869565217391304,33.0,24.0,9.0,0.0989010989010989,0.3626373626373626,0.26373626373626374,WENDY COPE,JENNIFER LYMAN
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,ERIKA THOMAS,25PG20,14,92,92,762,False,False,0.12073490813648294,0.14563106796116504,91,0.15384615384615385,3.0,0.7511170148532786,0.9891304347826086,1.0,0.010869565217391304,33.0,24.0,9.0,0.0989010989010989,0.3626373626373626,0.26373626373626374,WENDY COPE,JENNIFER LYMAN
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,ALICIA ALBA,25PG20,10,92,92,762,False,False,0.12073490813648294,0.14563106796116504,91,0.10989010989010989,4.0,0.7511170148532786,0.9891304347826086,1.0,0.010869565217391304,33.0,24.0,9.0,0.0989010989010989,0.3626373626373626,0.26373626373626374,WENDY COPE,JENNIFER LYMAN
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,JOHN T. GADD,25PG20,10,92,92,762,False,False,0.12073490813648294,0.14563106796116504,91,0.10989010989010989,4.0,0.7511170148532786,0.9891304347826086,1.0,0.010869565217391304,33.0,24.0,9.0,0.0989010989010989,0.3626373626373626,0.26373626373626374,WENDY COPE,JENNIFER LYMAN
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,JENNIFER LYMAN,25PG23,129,203,203,695,False,False,0.2920863309352518,0.7354368932038835,193,0.6683937823834197,1.0,0.5249536900319471,0.9507389162561576,10.0,0.04926108374384237,129.0,20.0,109.0,0.5647668393782384,0.6683937823834197,0.10362694300518134,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,WENDY COPE,25PG23,20,203,203,695,False,False,0.2920863309352518,0.7354368932038835,193,0.10362694300518134,2.0,0.5249536900319471,0.9507389162561576,10.0,0.04926108374384237,129.0,20.0,109.0,0.5647668393782384,0.6683937823834197,0.10362694300518134,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,ALICIA ALBA,25PG23,17,203,203,695,False,False,0.2920863309352518,0.7354368932038835,193,0.08808290155440414,3.0,0.5249536900319471,0.9507389162561576,10.0,0.04926108374384237,129.0,20.0,109.0,0.5647668393782384,0.6683937823834197,0.10362694300518134,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,ERIKA THOMAS,25PG23,14,203,203,695,False,False,0.2920863309352518,0.7354368932038835,193,0.07253886010362694,4.0,0.5249536900319471,0.9507389162561576,10.0,0.04926108374384237,129.0,20.0,109.0,0.5647668393782384,0.6683937823834197,0.10362694300518134,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,JOHN T. GADD,25PG23,13,203,203,695,False,False,0.2920863309352518,0.7354368932038835,193,0.06735751295336788,5.0,0.5249536900319471,0.9507389162561576,10.0,0.04926108374384237,129.0,20.0,109.0,0.5647668393782384,0.6683937823834197,0.10362694300518134,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,JENNIFER LYMAN,25PG24,69,101,101,490,False,False,0.20612244897959184,0.42718446601941745,99,0.696969696969697,1.0,0.48954188348127736,0.9801980198019802,2.0,0.019801980198019802,69.0,10.0,59.0,0.5959595959595959,0.696969696969697,0.10101010101010101,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,WENDY COPE,25PG24,10,101,101,490,False,False,0.20612244897959184,0.42718446601941745,99,0.10101010101010101,2.0,0.48954188348127736,0.9801980198019802,2.0,0.019801980198019802,69.0,10.0,59.0,0.5959595959595959,0.696969696969697,0.10101010101010101,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,ERIKA THOMAS,25PG24,9,101,101,490,False,False,0.20612244897959184,0.42718446601941745,99,0.09090909090909091,3.0,0.48954188348127736,0.9801980198019802,2.0,0.019801980198019802,69.0,10.0,59.0,0.5959595959595959,0.696969696969697,0.10101010101010101,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,JOHN T. GADD,25PG24,6,101,101,490,False,False,0.20612244897959184,0.42718446601941745,99,0.06060606060606061,4.0,0.48954188348127736,0.9801980198019802,2.0,0.019801980198019802,69.0,10.0,59.0,0.5959595959595959,0.696969696969697,0.10101010101010101,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,ALICIA ALBA,25PG24,5,101,101,490,False,False,0.20612244897959184,0.42718446601941745,99,0.050505050505050504,5.0,0.48954188348127736,0.9801980198019802,2.0,0.019801980198019802,69.0,10.0,59.0,0.5959595959595959,0.696969696969697,0.10101010101010101,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,JENNIFER LYMAN,25PG25,234,374,374,1042,False,False,0.35892514395393477,0.883495145631068,371,0.6307277628032345,1.0,0.5554885535559899,0.9919786096256684,3.0,0.008021390374331552,234.0,68.0,166.0,0.4474393530997305,0.6307277628032345,0.18328840970350405,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,WENDY COPE,25PG25,68,374,374,1042,False,False,0.35892514395393477,0.883495145631068,371,0.18328840970350405,2.0,0.5554885535559899,0.9919786096256684,3.0,0.008021390374331552,234.0,68.0,166.0,0.4474393530997305,0.6307277628032345,0.18328840970350405,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,JOHN T. GADD,25PG25,35,374,374,1042,False,False,0.35892514395393477,0.883495145631068,371,0.09433962264150944,3.0,0.5554885535559899,0.9919786096256684,3.0,0.008021390374331552,234.0,68.0,166.0,0.4474393530997305,0.6307277628032345,0.18328840970350405,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,ALICIA ALBA,25PG25,17,374,374,1042,False,False,0.35892514395393477,0.883495145631068,371,0.04582210242587601,4.0,0.5554885535559899,0.9919786096256684,3.0,0.008021390374331552,234.0,68.0,166.0,0.4474393530997305,0.6307277628032345,0.18328840970350405,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,ERIKA THOMAS,25PG25,17,374,374,1042,False,False,0.35892514395393477,0.883495145631068,371,0.04582210242587601,4.0,0.5554885535559899,0.9919786096256684,3.0,0.008021390374331552,234.0,68.0,166.0,0.4474393530997305,0.6307277628032345,0.18328840970350405,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,JENNIFER LYMAN,25PG26,221,346,346,913,False,False,0.37897042716319823,0.912621359223301,344,0.6424418604651163,1.0,0.5469172525689561,0.9942196531791907,2.0,0.005780346820809248,221.0,47.0,174.0,0.5058139534883721,0.6424418604651163,0.13662790697674418,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,WENDY COPE,25PG26,47,346,346,913,False,False,0.37897042716319823,0.912621359223301,344,0.13662790697674418,2.0,0.5469172525689561,0.9942196531791907,2.0,0.005780346820809248,221.0,47.0,174.0,0.5058139534883721,0.6424418604651163,0.13662790697674418,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,JOHN T. GADD,25PG26,46,346,346,913,False,False,0.37897042716319823,0.912621359223301,344,0.13372093023255813,3.0,0.5469172525689561,0.9942196531791907,2.0,0.005780346820809248,221.0,47.0,174.0,0.5058139534883721,0.6424418604651163,0.13662790697674418,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,ALICIA ALBA,25PG26,15,346,346,913,False,False,0.37897042716319823,0.912621359223301,344,0.0436046511627907,4.0,0.5469172525689561,0.9942196531791907,2.0,0.005780346820809248,221.0,47.0,174.0,0.5058139534883721,0.6424418604651163,0.13662790697674418,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 2,Local,ERIKA THOMAS,25PG26,15,346,346,913,False,False,0.37897042716319823,0.912621359223301,344,0.0436046511627907,4.0,0.5469172525689561,0.9942196531791907,2.0,0.005780346820809248,221.0,47.0,174.0,0.5058139534883721,0.6424418604651163,0.13662790697674418,JENNIFER LYMAN,WENDY COPE
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DAVID H. SMITH,25OR34,32,65,65,421,False,False,0.1543942992874109,0.22330097087378642,61,0.5245901639344263,1.0,0.6202633700618113,0.9384615384615385,4.0,0.06153846153846154,32.0,18.0,14.0,0.22950819672131148,0.5245901639344263,0.29508196721311475,DAVID H. SMITH,CHAD WOOD
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,CHAD WOOD,25OR34,18,65,65,421,False,False,0.1543942992874109,0.22330097087378642,61,0.29508196721311475,2.0,0.6202633700618113,0.9384615384615385,4.0,0.06153846153846154,32.0,18.0,14.0,0.22950819672131148,0.5245901639344263,0.29508196721311475,DAVID H. SMITH,CHAD WOOD
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,NIKKI BRISTOW,25OR34,7,65,65,421,False,False,0.1543942992874109,0.22330097087378642,61,0.11475409836065574,3.0,0.6202633700618113,0.9384615384615385,4.0,0.06153846153846154,32.0,18.0,14.0,0.22950819672131148,0.5245901639344263,0.29508196721311475,DAVID H. SMITH,CHAD WOOD
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DEBBY LAURET,25OR34,4,65,65,421,False,False,0.1543942992874109,0.22330097087378642,61,0.06557377049180328,4.0,0.6202633700618113,0.9384615384615385,4.0,0.06153846153846154,32.0,18.0,14.0,0.22950819672131148,0.5245901639344263,0.29508196721311475,DAVID H. SMITH,CHAD WOOD
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DAVID H. SMITH,25OR50,55,97,97,856,False,False,0.1133177570093458,0.12864077669902912,92,0.5978260869565217,1.0,0.5857750472589792,0.9484536082474226,5.0,0.05154639175257732,55.0,16.0,39.0,0.42391304347826086,0.5978260869565217,0.17391304347826086,DAVID H. SMITH,DEBBY LAURET
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DEBBY LAURET,25OR50,16,97,97,856,False,False,0.1133177570093458,0.12864077669902912,92,0.17391304347826086,2.0,0.5857750472589792,0.9484536082474226,5.0,0.05154639175257732,55.0,16.0,39.0,0.42391304347826086,0.5978260869565217,0.17391304347826086,DAVID H. SMITH,DEBBY LAURET
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,NIKKI BRISTOW,25OR50,12,97,97,856,False,False,0.1133177570093458,0.12864077669902912,92,0.13043478260869565,3.0,0.5857750472589792,0.9484536082474226,5.0,0.05154639175257732,55.0,16.0,39.0,0.42391304347826086,0.5978260869565217,0.17391304347826086,DAVID H. SMITH,DEBBY LAURET
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,CHAD WOOD,25OR50,9,97,97,856,False,False,0.1133177570093458,0.12864077669902912,92,0.09782608695652174,4.0,0.5857750472589792,0.9484536082474226,5.0,0.05154639175257732,55.0,16.0,39.0,0.42391304347826086,0.5978260869565217,0.17391304347826086,DAVID H. SMITH,DEBBY LAURET
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DAVID H. SMITH,25OR51,114,209,209,1027,False,False,0.2035053554040896,0.41262135922330095,202,0.5643564356435643,1.0,0.6144985785707284,0.9665071770334929,7.0,0.03349282296650718,114.0,39.0,75.0,0.3712871287128713,0.5643564356435643,0.19306930693069307,DAVID H. SMITH,DEBBY LAURET
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DEBBY LAURET,25OR51,39,209,209,1027,False,False,0.2035053554040896,0.41262135922330095,202,0.19306930693069307,2.0,0.6144985785707284,0.9665071770334929,7.0,0.03349282296650718,114.0,39.0,75.0,0.3712871287128713,0.5643564356435643,0.19306930693069307,DAVID H. SMITH,DEBBY LAURET
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,CHAD WOOD,25OR51,27,209,209,1027,False,False,0.2035053554040896,0.41262135922330095,202,0.13366336633663367,3.0,0.6144985785707284,0.9665071770334929,7.0,0.03349282296650718,114.0,39.0,75.0,0.3712871287128713,0.5643564356435643,0.19306930693069307,DAVID H. SMITH,DEBBY LAURET
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,NIKKI BRISTOW,25OR51,22,209,209,1027,False,False,0.2035053554040896,0.41262135922330095,202,0.10891089108910891,4.0,0.6144985785707284,0.9665071770334929,7.0,0.03349282296650718,114.0,39.0,75.0,0.3712871287128713,0.5643564356435643,0.19306930693069307,DAVID H. SMITH,DEBBY LAURET
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,CHAD WOOD,25VI01,22,79,79,631,False,False,0.12519809825673534,0.1553398058252427,71,0.30985915492957744,1.0,0.7323943661971831,0.8987341772151899,8.0,0.10126582278481013,22.0,21.0,1.0,0.014084507042253521,0.30985915492957744,0.29577464788732394,CHAD WOOD,DAVID H. SMITH
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DAVID H. SMITH,25VI01,21,79,79,631,False,False,0.12519809825673534,0.1553398058252427,71,0.29577464788732394,2.0,0.7323943661971831,0.8987341772151899,8.0,0.10126582278481013,22.0,21.0,1.0,0.014084507042253521,0.30985915492957744,0.29577464788732394,CHAD WOOD,DAVID H. SMITH
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,NIKKI BRISTOW,25VI01,18,79,79,631,False,False,0.12519809825673534,0.1553398058252427,71,0.2535211267605634,3.0,0.7323943661971831,0.8987341772151899,8.0,0.10126582278481013,22.0,21.0,1.0,0.014084507042253521,0.30985915492957744,0.29577464788732394,CHAD WOOD,DAVID H. SMITH
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DEBBY LAURET,25VI01,10,79,79,631,False,False,0.12519809825673534,0.1553398058252427,71,0.14084507042253522,4.0,0.7323943661971831,0.8987341772151899,8.0,0.10126582278481013,22.0,21.0,1.0,0.014084507042253521,0.30985915492957744,0.29577464788732394,CHAD WOOD,DAVID H. SMITH
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,CHAD WOOD,25VI02,79,242,242,732,False,False,0.33060109289617484,0.8470873786407767,209,0.37799043062200954,1.0,0.7272269407751655,0.8636363636363636,33.0,0.13636363636363635,79.0,48.0,31.0,0.14832535885167464,0.37799043062200954,0.22966507177033493,CHAD WOOD,DEBBY LAURET
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DEBBY LAURET,25VI02,48,242,242,732,False,False,0.33060109289617484,0.8470873786407767,209,0.22966507177033493,2.0,0.7272269407751655,0.8636363636363636,33.0,0.13636363636363635,79.0,48.0,31.0,0.14832535885167464,0.37799043062200954,0.22966507177033493,CHAD WOOD,DEBBY LAURET
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,NIKKI BRISTOW,25VI02,43,242,242,732,False,False,0.33060109289617484,0.8470873786407767,209,0.20574162679425836,3.0,0.7272269407751655,0.8636363636363636,33.0,0.13636363636363635,79.0,48.0,31.0,0.14832535885167464,0.37799043062200954,0.22966507177033493,CHAD WOOD,DEBBY LAURET
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DAVID H. SMITH,25VI02,39,242,242,732,False,False,0.33060109289617484,0.8470873786407767,209,0.18660287081339713,4.0,0.7272269407751655,0.8636363636363636,33.0,0.13636363636363635,79.0,48.0,31.0,0.14832535885167464,0.37799043062200954,0.22966507177033493,CHAD WOOD,DEBBY LAURET
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,CHAD WOOD,25VI03,46,158,158,789,False,False,0.2002534854245881,0.39805825242718446,145,0.31724137931034485,1.0,0.7390249702734839,0.9177215189873418,13.0,0.08227848101265822,46.0,39.0,7.0,0.04827586206896552,0.31724137931034485,0.2689655172413793,CHAD WOOD,NIKKI BRISTOW
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,NIKKI BRISTOW,25VI03,39,158,158,789,False,False,0.2002534854245881,0.39805825242718446,145,0.2689655172413793,2.0,0.7390249702734839,0.9177215189873418,13.0,0.08227848101265822,46.0,39.0,7.0,0.04827586206896552,0.31724137931034485,0.2689655172413793,CHAD WOOD,NIKKI BRISTOW
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DAVID H. SMITH,25VI03,35,158,158,789,False,False,0.2002534854245881,0.39805825242718446,145,0.2413793103448276,3.0,0.7390249702734839,0.9177215189873418,13.0,0.08227848101265822,46.0,39.0,7.0,0.04827586206896552,0.31724137931034485,0.2689655172413793,CHAD WOOD,NIKKI BRISTOW
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DEBBY LAURET,25VI03,25,158,158,789,False,False,0.2002534854245881,0.39805825242718446,145,0.1724137931034483,4.0,0.7390249702734839,0.9177215189873418,13.0,0.08227848101265822,46.0,39.0,7.0,0.04827586206896552,0.31724137931034485,0.2689655172413793,CHAD WOOD,NIKKI BRISTOW
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DAVID H. SMITH,25VI04,7,25,25,576,False,False,0.043402777777777776,0.043689320388349516,20,0.35,1.0,0.725,0.8,5.0,0.2,7.0,6.0,1.0,0.05,0.35,0.3,DAVID H. SMITH,DEBBY LAURET
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DEBBY LAURET,25VI04,6,25,25,576,False,False,0.043402777777777776,0.043689320388349516,20,0.3,2.0,0.725,0.8,5.0,0.2,7.0,6.0,1.0,0.05,0.35,0.3,DAVID H. SMITH,DEBBY LAURET
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,NIKKI BRISTOW,25VI04,4,25,25,576,False,False,0.043402777777777776,0.043689320388349516,20,0.2,3.0,0.725,0.8,5.0,0.2,7.0,6.0,1.0,0.05,0.35,0.3,DAVID H. SMITH,DEBBY LAURET
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,CHAD WOOD,25VI04,3,25,25,576,False,False,0.043402777777777776,0.043689320388349516,20,0.15,4.0,0.725,0.8,5.0,0.2,7.0,6.0,1.0,0.05,0.35,0.3,DAVID H. SMITH,DEBBY LAURET
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,CHAD WOOD,25VI05,24,62,62,671,False,False,0.09239940387481371,0.08980582524271845,53,0.4528301886792453,1.0,0.6771092915628337,0.8548387096774194,9.0,0.14516129032258066,24.0,15.0,9.0,0.16981132075471697,0.4528301886792453,0.2830188679245283,CHAD WOOD,NIKKI BRISTOW
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,NIKKI BRISTOW,25VI05,15,62,62,671,False,False,0.09239940387481371,0.08980582524271845,53,0.2830188679245283,2.0,0.6771092915628337,0.8548387096774194,9.0,0.14516129032258066,24.0,15.0,9.0,0.16981132075471697,0.4528301886792453,0.2830188679245283,CHAD WOOD,NIKKI BRISTOW
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DEBBY LAURET,25VI05,9,62,62,671,False,False,0.09239940387481371,0.08980582524271845,53,0.16981132075471697,3.0,0.6771092915628337,0.8548387096774194,9.0,0.14516129032258066,24.0,15.0,9.0,0.16981132075471697,0.4528301886792453,0.2830188679245283,CHAD WOOD,NIKKI BRISTOW
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DAVID H. SMITH,25VI05,5,62,62,671,False,False,0.09239940387481371,0.08980582524271845,53,0.09433962264150944,4.0,0.6771092915628337,0.8548387096774194,9.0,0.14516129032258066,24.0,15.0,9.0,0.16981132075471697,0.4528301886792453,0.2830188679245283,CHAD WOOD,NIKKI BRISTOW
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,NIKKI BRISTOW,25VI06,139,332,332,1090,False,False,0.30458715596330277,0.7888349514563107,300,0.4633333333333333,1.0,0.6749555555555555,0.9036144578313253,32.0,0.0963855421686747,139.0,83.0,56.0,0.18666666666666668,0.4633333333333333,0.27666666666666667,NIKKI BRISTOW,DAVID H. SMITH
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DAVID H. SMITH,25VI06,83,332,332,1090,False,False,0.30458715596330277,0.7888349514563107,300,0.27666666666666667,2.0,0.6749555555555555,0.9036144578313253,32.0,0.0963855421686747,139.0,83.0,56.0,0.18666666666666668,0.4633333333333333,0.27666666666666667,NIKKI BRISTOW,DAVID H. SMITH
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,CHAD WOOD,25VI06,40,332,332,1090,False,False,0.30458715596330277,0.7888349514563107,300,0.13333333333333333,3.0,0.6749555555555555,0.9036144578313253,32.0,0.0963855421686747,139.0,83.0,56.0,0.18666666666666668,0.4633333333333333,0.27666666666666667,NIKKI BRISTOW,DAVID H. SMITH
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DEBBY LAURET,25VI06,38,332,332,1090,False,False,0.30458715596330277,0.7888349514563107,300,0.12666666666666668,4.0,0.6749555555555555,0.9036144578313253,32.0,0.0963855421686747,139.0,83.0,56.0,0.18666666666666668,0.4633333333333333,0.27666666666666667,NIKKI BRISTOW,DAVID H. SMITH
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DAVID H. SMITH,25VI07,188,422,422,1159,False,False,0.364106988783434,0.8956310679611651,374,0.5026737967914439,1.0,0.6573679544739626,0.8862559241706162,48.0,0.11374407582938388,188.0,87.0,101.0,0.2700534759358289,0.5026737967914439,0.232620320855615,DAVID H. SMITH,CHAD WOOD
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,CHAD WOOD,25VI07,87,422,422,1159,False,False,0.364106988783434,0.8956310679611651,374,0.232620320855615,2.0,0.6573679544739626,0.8862559241706162,48.0,0.11374407582938388,188.0,87.0,101.0,0.2700534759358289,0.5026737967914439,0.232620320855615,DAVID H. SMITH,CHAD WOOD
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DEBBY LAURET,25VI07,57,422,422,1159,False,False,0.364106988783434,0.8956310679611651,374,0.15240641711229946,3.0,0.6573679544739626,0.8862559241706162,48.0,0.11374407582938388,188.0,87.0,101.0,0.2700534759358289,0.5026737967914439,0.232620320855615,DAVID H. SMITH,CHAD WOOD
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,NIKKI BRISTOW,25VI07,42,422,422,1159,False,False,0.364106988783434,0.8956310679611651,374,0.11229946524064172,4.0,0.6573679544739626,0.8862559241706162,48.0,0.11374407582938388,188.0,87.0,101.0,0.2700534759358289,0.5026737967914439,0.232620320855615,DAVID H. SMITH,CHAD WOOD
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,NIKKI BRISTOW,25VI08,147,363,363,944,False,False,0.3845338983050847,0.9174757281553398,338,0.4349112426035503,1.0,0.6951262210706908,0.931129476584022,25.0,0.06887052341597796,147.0,86.0,61.0,0.1804733727810651,0.4349112426035503,0.25443786982248523,NIKKI BRISTOW,DAVID H. SMITH
2025-08-12,2025 Utah Municipal Primary,Utah County,School Board Timpanogos 3,Local,DAVID H. SMITH,25VI08,86,363,363,944,False,False,0.3845338983050847,0.9174757281553398,338,0.25443786982248523,2.0,0.6951262210706908,0.931129476584022,25.0,0.06887052341597796,147.0,86.0,61.0,0.1804733727810651,0.4349112426035503,0.25443786982248523,NIKKI BRISTOW,DAVID H. SMITH
